index,token,logprob,probability,cumulative_logprob
1,```,-0.010861562564969063,0.9891972112215229,-0.010861562564969063
2,python,-4.768370445162873e-07,0.9999995231630692,-0.010862039402013579
3,"
",-5.960462772236497e-07,0.9999994039539004,-0.010862635448290803
4,import,-0.22955529391765594,0.7948870150055143,-0.24041792936594675
5, logging,-0.35193541646003723,0.7033255437629377,-0.592353345825984
6,"
",-0.0003095386200584471,0.9996905092820776,-0.5926628844460424
7,from,-0.2519340515136719,0.777295997873163,-0.8445969359597143
8, datetime,-0.14963404834270477,0.8610230115757798,-0.9942309843024191
9, import,0.0,1.0,-0.9942309843024191
10, datetime,-4.410734163684538e-06,0.9999955892755635,-0.9942353950365828
11,"
",-0.4294155240058899,0.6508894128057005,-1.4236509190424727
12,from,-0.005234702490270138,0.994778974689082,-1.4288856215327428
13, typing,-0.016141917556524277,0.9839876650206991,-1.445027539089267
14, import,0.0,1.0,-1.445027539089267
15, List,-0.8640085458755493,0.42146921293708556,-2.3090360849648164
16,",",-0.0011041027028113604,0.998896506594315,-2.3101401876676277
17, Dict,-0.10085537284612656,0.9040637756019482,-2.4109955605137543
18,",",-0.003667535027489066,0.9963391821647448,-2.4146630955412434
19, Any,-0.47685641050338745,0.6207316534402875,-2.891519506044631
20,"
",-0.4351494014263153,0.647167972036938,-3.326668907470946
21,import,-0.8259444832801819,0.43782128224372296,-4.152613390751128
22, json,-1.2546260356903076,0.2851824763535595,-5.407239426441436
23,"
",-0.3915165662765503,0.676030851087898,-5.798755992717986
24,import,-0.04858925938606262,0.9525723094915114,-5.8473452521040485
25, hashlib,-1.5988109111785889,0.20213673367787244,-7.446156163282637
26,"

",-0.9032890796661377,0.40523461647525283,-8.349445242948775
27,#,-0.03275841102004051,0.9677723344802963,-8.382203653968816
28, Logging,-2.616436004638672,0.07306279481590525,-10.998639658607487
29, configuration,-0.8569062948226929,0.424473248177194,-11.85554595343018
30,"
",-0.02747507207095623,0.9728989346067847,-11.883021025501137
31,logging,-0.002975443610921502,0.997028978634285,-11.885996469112058
32,.basicConfig,0.0,1.0,-11.885996469112058
33,"(
",-0.6976549029350281,0.4977512110783937,-12.583651372047086
34,   ,-5.483612312673358e-06,0.9999945164027223,-12.583656855659399
35, level,-0.0009413101943209767,0.9990591326991424,-12.58459816585372
36,=logging,0.0,1.0,-12.58459816585372
37,.INFO,-0.0006373281357809901,0.9993628749146565,-12.5852354939895
38,",
",-0.00015841660206206143,0.9998415959451853,-12.585393910591563
39,   ,0.0,1.0,-12.585393910591563
40, format,-2.3841855067985307e-07,0.9999997615814777,-12.585394149010114
41,=',-0.03804623335599899,0.9626684324699732,-12.623440382366113
42,%(,-1.2993727978027891e-05,0.9999870063564401,-12.62345337609409
43,asctime,-3.576278118089249e-07,0.9999996423722521,-12.623453733721902
44,)s,0.0,1.0,-12.623453733721902
45, -,-0.004383360501378775,0.9956262324017611,-12.627837094223281
46, %(,-2.9802276912960224e-06,0.9999970197767496,-12.627840074450972
47,levelname,-0.5232750177383423,0.5925766674887748,-13.151115092189315
48,)s,0.0,1.0,-13.151115092189315
49, -,-2.3841855067985307e-07,0.9999997615814777,-13.151115330607865
