index,token,logprob,probability,cumulative_logprob
1,```,-0.01122516579926014,0.9888376012977987,-0.01122516579926014
2,python,-3.576278118089249e-07,0.9999996423722521,-0.011225523427071948
3,"
",-1.1920928244535389e-07,0.9999998807907247,-0.011225642636354394
4,import,-0.18927735090255737,0.827556951195161,-0.20050299353891177
5, logging,-0.2751256823539734,0.7594766644113788,-0.47562867589288516
6,"
",-0.00029583368450403214,0.9997042100699656,-0.4759245095773892
7,from,-0.38687369227409363,0.6791768747957363,-0.8627982018514828
8, datetime,-0.1054777130484581,0.8998945285290427,-0.9682759148999409
9, import,0.0,1.0,-0.9682759148999409
10, datetime,-1.9073468138230965e-06,0.9999980926550052,-0.9682778222467547
11,",",-0.8265488743782043,0.4375567469076639,-1.794826696624959
12, timedelta,-0.03374570235610008,0.9668173327492269,-1.8285723989810592
13,"
",-0.0004107108688913286,0.9995893734612721,-1.8289831098499505
14,from,-0.008615348488092422,0.9914216572779158,-1.837598458338043
15, typing,-0.03399023786187172,0.9665809404881027,-1.8715886961999146
16, import,0.0,1.0,-1.8715886961999146
17, Dict,-0.6060705184936523,0.5454901566587892,-2.477659214693567
18,",",-9.894321920000948e-06,0.9999901057270286,-2.477669109015487
19, List,-0.004617385566234589,0.9953932581701193,-2.4822864945817216
20,",",-0.001157448161393404,0.9988432214233682,-2.483443942743115
21, Optional,-0.027325332164764404,0.9730446273097204,-2.5107692749078794
22,"

",-5.153994560241699,0.005776284862882151,-7.664763835149579
23,#,-0.0504344217479229,0.9508162794975314,-7.7151982568975015
24, Logger,-3.1870574951171875,0.04129319778521838,-10.902255752014689
25, setup,-0.23355166614055634,0.7917166897377561,-11.135807418155245
26,"
",-0.25430428981781006,0.7754558028372537,-11.390111707973055
27,logging,-0.1432015597820282,0.8665793837396327,-11.533313267755084
28,.basicConfig,0.0,1.0,-11.533313267755084
29,(level,-0.206094890832901,0.8137558546483404,-11.739408158587985
30,=logging,0.0,1.0,-11.739408158587985
31,.INFO,-0.0006431656656786799,0.999357041121023,-11.740051324253663
32,",",-0.8348497748374939,0.4339396651934693,-12.574901099091157
33, format,-0.00022003613412380219,0.9997799880720509,-12.575121135225281
34,=',-0.011056703515350819,0.9890041971706953,-12.586177838740632
35,%(,-6.6756979322235566e-06,0.9999933243243502,-12.586184514438564
36,asctime,-1.3470558769768104e-05,0.9999865295319578,-12.586197984997334
37,)s,0.0,1.0,-12.586197984997334
38, -,-0.0010418231831863523,0.9989587193261702,-12.58723980818052
39, %(,-2.145764938177308e-06,0.999997854237364,-12.587241953945458
40,levelname,-0.006129632703959942,0.9938891151691653,-12.593371586649418
41,)s,0.0,1.0,-12.593371586649418
42, -,-3.576272320060525e-06,0.9999964237340748,-12.593375162921738
43, %(,-1.1920922133867862e-06,0.9999988079084972,-12.593376355013952
44,message,-2.50339189733495e-06,0.9999974966112362,-12.593378858405849
45,)s,0.0,1.0,-12.593378858405849
46,"')
",-0.01625405065715313,0.9838773336188565,-12.609632909063002
47,logger,-3.981510963058099e-05,0.9999601856829804,-12.609672724172633
48, =,-8.344646857949556e-07,0.9999991655356624,-12.609673558637319
49, logging,-1.1920928244535389e-07,0.9999998807907247,-12.609673677846601
50,.getLogger,0.0,1.0,-12.609673677846601
51,(__,-0.0029031771700829268,0.9971010329735077,-12.612576855016684
52,name,-1.156323378381785e-05,0.9999884368330701,-12.612588418250468
53,"__)

",-0.0028654965572059155,0.9971386050593957,-12.615453914807674
54,class,-0.38782691955566406,0.6785297733360506,-13.003280834363338
55, Data,-1.4063551425933838,0.24503477429941398,-14.409635976956721
56,User,-2.0221755504608154,0.13236718012487544,-16.431811527417537
57,":
",-0.0016036281595006585,0.9983976569650905,-16.433415155577038
58,   ,-5.781483559985645e-05,0.9999421868356455,-16.433472970412637
59, def,-0.10867135971784592,0.8970251676663946,-16.542144330130483
60, process,-0.11419577151536942,0.8920832942877251,-16.656340101645853
61,_de,-0.0003946240758523345,0.9996054537779869,-16.656734725721705
62,let,-0.0011705459328368306,0.9988301388888224,-16.657905271654542
63,ions,0.0,1.0,-16.657905271654542
64,(self,-0.474529504776001,0.6221777192567873,-17.132434776430543
65,",",-0.03604869544506073,0.9645933210383897,-17.168483471875604
66, date,-0.07330494374036789,0.9293173972893514,-17.24178841561597
67,_str,-0.7670295238494873,0.4643904823629902,-18.00881793946546
68,:,-0.0016607552533969283,0.998340623037502,-18.010478694718856
69, str,0.0,1.0,-18.010478694718856
70,"):
",-1.5914747714996338,0.20362508970910964,-19.60195346621849
71,       ,-1.1920928244535389e-07,0.9999998807907247,-19.601953585427772
72," """"""",-0.40671664476394653,0.6658328307930651,-20.00867023019172
73,Process,-0.013698969036340714,0.9863944348412599,-20.02236919922806
74, delet,-0.06358504295349121,0.9383943120833524,-20.08595424218155
75,ions,0.0,1.0,-20.08595424218155
76, for,-0.018045298755168915,0.9821165426938303,-20.10399954093672
77, specific,-2.73982572555542,0.0645816008351184,-22.84382526649214
78, date,-0.0003156163729727268,0.9996844334286352,-22.844140882865112
79,".""""""
",-1.1436818838119507,0.3186436504553219,-23.987822766677063
80,       ,-1.1920928244535389e-07,0.9999998807907247,-23.987822885886345
81, logger,-0.07975704222917557,0.9233406519236488,-24.06757992811552
82,.info,-1.1324817933200393e-05,0.9999886752461923,-24.067591252933454
83,(f,-0.0003364712174516171,0.9996635853826402,-24.067927724150906
84,"""",-0.0008972433279268444,0.999103159074508,-24.068824967478832
85,Processing,-0.0001284993631998077,0.9998715088924898,-24.068953466842032
86, {,-5.392320156097412,0.004551401114827989,-29.461273622939444
87,date,-3.576278118089249e-07,0.9999996423722521,-29.461273980567256
88,_str,0.0,1.0,-29.461273980567256
89,},-2.145764938177308e-06,0.999997854237364,-29.461276126332194
90, delet,-9.131014667218551e-05,0.9999086940219724,-29.461367436478866
91,ions,0.0,1.0,-29.461367436478866
92,""")
",-0.39226067066192627,0.675528000676754,-29.853628107140793
93,       ,-0.0077968076802790165,0.9922335085835305,-29.86142491482107
94, #,-0.01855902001261711,0.9816121381213256,-29.87998393483369
95, Implementation,-0.9514174461364746,0.38619322721254,-30.831401380970163
96, would,-0.631003201007843,0.5320577722892198,-31.462404581978006
97, involve,-0.7265929579734802,0.4835536744357915,-32.18899753995149
98, querying,-2.6068265438079834,0.07376827308501721,-34.79582408375947
99, and,-1.3663456439971924,0.25503725562703,-36.16216972775666
100, updating,-2.307467460632324,0.09951295317450012,-38.46963718838899
101, related,-4.971298694610596,0.006934136858462383,-43.44093588299958
102, tables,-1.1779980659484863,0.3078945065289812,-44.61893394894807
103,"
",-0.010998695157468319,0.9890615693441288,-44.62993264410554
104,       ,-1.0490362910786644e-05,0.9999895096921129,-44.62994313446845
105, #,-0.661407470703125,0.516124393074909,-45.29135060517157
106, Sim,-3.8627402782440186,0.02101034637121932,-49.15409088341559
107,ulated,-0.48434144258499146,0.6161028022612088,-49.63843232600058
108, processing,-0.9905723333358765,0.37136408614117294,-50.62900465933646
109,"
",-0.02819596603512764,0.9721978303783441,-50.65720062537159
110,       ,-8.344646857949556e-07,0.9999991655356624,-50.65720145983627
111, return,-1.262470006942749,0.2829542636502927,-51.91967146677902
112, f,-0.794257402420044,0.45191670259812516,-52.713928869199066
113,"""",-0.0038259655702859163,0.996181344110819,-52.71775483476935
