index,token,logprob,probability,cumulative_logprob
1, First,-1.1606387,0.31328602118667886,-1.1606387
2,",",-0.0022054415,0.9977969886992226,-1.1628441415
3, the,-0.0005594119,0.9994407445416638,-1.1634035534
4, user,-1.0553398,0.3480741316189744,-2.2187433534
5, asks,-3.149281,0.04288294862535188,-5.3680243534
6, to,-0.10575026,0.8996492984384576,-5.4737746134
7, implement,-0.00045336934,0.9995467334163498,-5.4742279827399996
8, the,-2.4425976,0.08693473623981737,-7.91682558274
9, user,-0.96364415,0.38150010615529883,-8.88046973274
10, stories,-1.20400655e-05,0.9999879600069813,-8.8804817728055
11, as,-2.467602e-05,0.9999753242844505,-8.8805064488255
12, functional,-2.8490615e-05,0.9999715097908537,-8.8805349394405
13, Python,-9.5367386e-07,0.9999990463265948,-8.88053589311436
14, code,-2.8610189e-06,0.9999971389851927,-8.880538754133259
15,.,-0.0006404256,0.9993597794287037,-8.881179179733259
16, Each,-0.16611683,0.8469472795584067,-9.047296009733259
17, function,-0.06858175,0.9337171256083744,-9.115877759733259
18, should,-8.0224636e-05,0.9999197785819101,-9.115957984369258
19, have,-1.1401206,0.31978045396796084,-10.256078584369257
20, working,-0.00016819016,0.999831823983172,-10.256246774529258
21, logic,-1.1920922e-06,0.9999988079085106,-10.256247966621457
22, or,-0.033874545,0.9666927734723527,-10.290122511621457
23, realistic,-0.09735839,0.9072308054140582,-10.387480901621457
24, simulation,-0.0046227253,0.9953879430493194,-10.392103626921458
25,",",-0.81283647,0.44359802753961364,-11.204940096921458
26, not,-1.890702,0.15096579364225457,-13.095642096921459
27, ',-0.67057663,0.511413596325087,-13.766218726921458
28,pass,-2.3841855e-07,0.9999997615814784,-13.766218965340009
29,',-0.08973117,0.9141769104194306,-13.85595013534001
30, statements,-0.253178,0.7763296828408476,-14.10912813534001
31,".

",-0.3896675,0.6772820333395183,-14.49879563534001
32,The,-1.1050161,0.33120554978970324,-15.60381173534001
33, user,-0.22797093,0.7961474035040788,-15.83178266534001
34, stories,-0.0015192407,0.9984819127619495,-15.83330190604001
35, are,-0.013168509,0.986917816473259,-15.84647041504001
36, from,-1.4185203,0.2420719458762868,-17.26499071504001
37, what,-0.557815,0.5724585201872756,-17.822805715040012
38, seems,-0.12874499,0.879198141278849,-17.951550705040013
39, like,-0.00091522763,0.9990851910630645,-17.952465932670012
40, a,-0.06134074,0.9405027182756376,-18.01380667267001
41, software,-1.117034,0.3272489770809725,-19.13084067267001
42, project,-0.57956123,0.5601440870751517,-19.71040190267001
43,",",-0.14737697,0.8629686028177371,-19.85777887267001
44, probably,-0.48401237,0.616305578165135,-20.34179124267001
45, related,-0.175653,0.8389090342717087,-20.51744424267001
46, to,0.0,1.0,-20.51744424267001
47, a,-1.586793,0.20458065096503683,-22.10423724267001
48, government,-1.1681328,0.31094699979232854,-23.27237004267001
49, financial,-1.5679564,0.2084707782174174,-24.84032644267001
50, tracking,-8.347272,0.0002370422885608901,-33.18759844267001
51, system,-0.0059247585,0.9940927582703568,-33.19352320117001
52,",",-3.8705993,0.02084587274942112,-37.06412250117001
53, involving,-0.8582957,0.42388389237036284,-37.92241820117001
54, things,-1.92938,0.1452382182699337,-39.85179820117001
55, like,-2.264974e-06,0.999997735028565,-39.85180046614401
56, Broker,-2.4108145,0.08974216979892514,-42.262614966144014
57,",",-0.0020028548,0.9979991495752941,-42.26461782094401
58, F,-0.08297122,0.9203776353073034,-42.34758904094401
59,ABS,-4.0531077e-06,0.9999959469005139,-42.34759309405171
60,",",-0.08894796,0.9148931833768972,-42.43654105405171
61, D,-0.038361084,0.9623653834041509,-42.47490213805171
62,ABS,-3.194758e-05,0.9999680529303185,-42.47493408563171
63,",",-0.00035434644,0.999645716333285,-42.47528843207171
64, etc,-0.4308172,0.6499777158420914,-42.90610563207171
65,".

",-0.28627786,0.7510538991147914,-43.192383492071706
66,I,-0.09309208,0.911109601461395,-43.285475572071704
67, need,-0.00072012236,0.9992801368658781,-43.286195694431704
68, to,-1.9073468e-06,0.9999980926550189,-43.286197601778504
69, output,-0.5068652,0.602380965964579,-43.793062801778504
70, only,-0.006783315,0.993239639748771,-43.799846116778504
71, valid,-2.2172682e-05,0.9999778275638121,-43.799868289460505
72, Python,-1.072883e-06,0.9999989271175755,-43.79986936234351
73, code,-1.4305105e-06,0.9999985694905231,-43.79987079285401
74,",",-0.0003274143,0.9996726392942126,-43.80019820715401
75, no,-9.309812e-05,0.9999069062134955,-43.80029130527401
76, markdown,-0.009896263,0.9901525438760999,-43.81018756827401
77,",",-0.025685197,0.9746418615017861,-43.83587276527401
78, no,-0.00016091959,0.9998390933568627,-43.83603368486401
79, explanations,-3.2186456e-06,0.9999967813595798,-43.836036903509616
80,".

",-0.10022556,0.9046333459240654,-43.936262463509614
81,So,-1.567967,0.20846856843888012,-45.50422946350962
82,",",-2.3841855e-07,0.9999997615814784,-45.50422970192817
83, I,-0.2653872,0.7669089453358341,-45.76961690192817
84, should,-1.2275422,0.293011857939709,-46.99715910192817
85, write,-1.4548783,0.23342877045394175,-48.452037401928166
86, Python,-0.23859534,0.7877335821571674,-48.69063274192817
87, functions,-0.06409177,0.9379189227616155,-48.75472451192817
88,",",-1.0605565,0.3462630613089983,-49.815281011928164
