index,token,logprob,probability,cumulative_logprob
1,```,-0.08075851202011108,0.9224164170279145,-0.08075851202011108
2,python,-1.1920928244535389e-07,0.9999998807907247,-0.08075863122939353
3,"
",-1.1920928244535389e-07,0.9999998807907247,-0.08075875043867597
4,#,-3.554515838623047,0.028595216264568627,-3.635274589061723
5, Module,-3.6647934913635254,0.025609459312205502,-7.300068080425248
6, ,-0.07686173170804977,0.9260178836661325,-7.376929812133298
7,1,-0.3484746217727661,0.7057638258314004,-7.725404433906064
8,:,-0.0928424522280693,0.9113370681110077,-7.818246886134133
9, Data,-0.7819103598594666,0.4575311268000804,-8.6001572459936
10, processing,-4.50747537612915,0.011026262231008532,-13.10763262212275
11, and,-0.0655352994799614,0.9365659858838642,-13.173167921602712
12, validation,-0.04231509566307068,0.9585676924590033,-13.215483017265782
13, logic,-2.318596839904785,0.09841157596673997,-15.534079857170568
14,"

",-1.3261975049972534,0.26548484922422383,-16.86027736216782
15,from,-2.150282144546509,0.11645129703958292,-19.01055950671433
16, abc,-1.9754998683929443,0.13869196718194757,-20.986059375107274
17, import,0.0,1.0,-20.986059375107274
18, ABC,-0.0011704268399626017,0.9988302578423817,-20.987229801947237
19,",",-0.0025720868725329638,0.9974312181087334,-20.98980188881977
20, abstract,-1.3112935448589269e-05,0.9999868871505255,-20.98981500175522
21,method,0.0,1.0,-20.98981500175522
22,"
",-4.124556289752945e-05,0.999958755287689,-20.989856247318116
23,from,-0.03804359585046768,0.962670971516637,-21.027899843168584
24, datetime,-1.1291298866271973,0.32331445429780076,-22.15702972979578
25, import,0.0,1.0,-22.15702972979578
26, datetime,-0.000558220490347594,0.9994419352857232,-22.15758795028613
27,",",-0.026313452050089836,0.9740297301377133,-22.183901402336218
28, timedelta,-0.9887294173240662,0.3720491099885611,-23.172630819660284
29,"
",-0.000408327643526718,0.9995917557108598,-23.17303914730381
30,from,-0.061969295144081116,0.9399117462027683,-23.235008442447892
31, enum,-2.381671905517578,0.0923959709689274,-25.61668034796547
32, import,0.0,1.0,-25.61668034796547
33, Enum,-5.8887653722194955e-05,0.9999411140801217,-25.616739235619193
34,"
",-0.00015031162183731794,0.9998496996743885,-25.61688954724103
35,import,-2.5788919925689697,0.07585800871269777,-28.19578153981
36, hashlib,-2.582366943359375,0.07559486333877175,-30.778148483169375
37,"
",-0.0006833125371485949,0.9993169208676973,-30.778831795706523
38,import,-0.026301492005586624,0.9740413796462973,-30.80513328771211
39, json,-0.4573931097984314,0.632931479584858,-31.26252639751054
40,"
",-0.0010983869433403015,0.9989022160628002,-31.26362478445388
41,import,-0.012510159984230995,0.9875677667699728,-31.276134944438112
42, logging,-0.3478953540325165,0.7061727704807259,-31.62403029847063
43,"
",-0.0033289750572293997,0.9966765598366917,-31.62735927352786
44,import,-0.2519324719905853,0.7772972256311064,-31.879291745518444
45, re,-0.26317423582077026,0.768607966603824,-32.142465981339214
46,"
",-0.0026381947100162506,0.9973652822673279,-32.14510417604923
47,import,-0.3484507203102112,0.7057806948206521,-32.49355489635944
48, sqlite,-0.6228481531143188,0.536414469295652,-33.11640304947376
49,3,0.0,1.0,-33.11640304947376
50,"
",-0.005651685409247875,0.9943642553199342,-33.12205473488301
51,from,-0.22542546689510345,0.7981765488073757,-33.34748020177811
52, typing,-0.0047042411752045155,0.9953068064369797,-33.352184442953316
53, import,-8.344646857949556e-07,0.9999991655356624,-33.352185277418
54, Dict,-0.5366938710212708,0.5846780816328544,-33.88887914843927
55,",",-5.960462772236497e-07,0.9999994039539004,-33.88887974448555
56, List,-0.002682304009795189,0.997321290153341,-33.891562048495345
57,",",-4.172316494077677e-06,0.9999958276922101,-33.89156622081184
58, Optional,-0.013810200616717339,0.9862847227312366,-33.90537642142856
59,",",-0.0009607228566892445,0.9990397384897606,-33.906337144285246
60, Tuple,-0.6745558381080627,0.5093826187171897,-34.58089298239331
61,",",-0.08464706689119339,0.918836515009961,-34.6655400492845
62, Any,-0.37197595834732056,0.6893708159387196,-35.03751600763182
63,"
",-0.18058937788009644,0.8347780666686215,-35.21810538551192
