index,token,logprob,probability,cumulative_logprob
1,```,-0.01122516579926014,0.9888376012977987,-0.01122516579926014
2,python,-3.576278118089249e-07,0.9999996423722521,-0.011225523427071948
3,"
",-1.1920928244535389e-07,0.9999998807907247,-0.011225642636354394
4,#,-2.314277410507202,0.09883757719981605,-2.3255030531435565
5, Note,-4.020854473114014,0.0179376311657269,-6.34635752625757
6,:,-0.00017736769223120064,0.999822648036488,-6.346534893949801
7, This,-0.33001452684402466,0.7189132898148416,-6.676549420793826
8, is,-0.17675165832042694,0.8379878659983768,-6.853301079114253
9, a,-0.051973044872283936,0.9493544564686242,-6.905274123986537
10, partial,-3.077631950378418,0.04606821941305738,-9.982906074364955
11, implementation,-0.04083980992436409,0.959982897364401,-10.023745884289319
12, as,-2.7481839656829834,0.06404406187673901,-12.771929849972302
13, the,-0.7228126525878906,0.4853851145158342,-13.494742502560193
14, full,-1.8753252029418945,0.15330510346685441,-15.370067705502088
15, requirements,-1.593145728111267,0.20328512513129643,-16.963213433613355
16, would,-1.5985910892486572,0.20218117264893085,-18.561804522862012
17, span,-2.43934965133667,0.08721755484170934,-21.001154174198682
18, an,-2.360675573348999,0.09435645695171732,-23.36182974754768
19, entire,-0.0136735700070858,0.9864194886205367,-23.375503317554767
20, project,-3.7387287616729736,0.023784319459637743,-27.11423207922774
21, structure,-2.428708553314209,0.08815060090508803,-29.54294063254195
22,"
",-1.1037440299987793,0.3316271345196231,-30.64668466254073
23,#,-0.081106036901474,0.9220959100673172,-30.727790699442203
24, This,-0.9412674307823181,0.3901330552315729,-31.66905813022452
25, example,-2.9116134643554688,0.05438790609012872,-34.58067159457999
26, provides,-3.2506933212280273,0.03874733416744979,-37.83136491580802
27, core,-1.0402448177337646,0.3533681605759711,-38.87160973354178
28, implementations,-4.9063639640808105,0.007399343757814848,-43.77797369762259
29, for,-0.14937812089920044,0.8612433991943477,-43.92735181852179
30, several,-2.7809574604034424,0.06197913639027604,-46.708309278925235
31, key,-0.5154460668563843,0.5972341288415024,-47.22375534578162
32, user,-0.3328448235988617,0.7168814286051288,-47.55660016938048
33, stories,-0.006177023984491825,0.9938420146073775,-47.56277719336497
34,"

",-0.23196133971214294,0.7929767794246492,-47.794738533077116
35,import,-0.23396600782871246,0.7913887164591819,-48.02870454090583
36, logging,-0.3223907947540283,0.7244150374098096,-48.351095335659856
37,"
",-4.207999518257566e-05,0.999957920890168,-48.35113741565504
38,from,-0.575945258140564,0.5621732187618338,-48.9270826737956
39, datetime,-0.1046675592660904,0.9006238768873358,-49.03175023306169
40, import,0.0,1.0,-49.03175023306169
41, datetime,-3.576278118089249e-07,0.9999996423722521,-49.031750590689505
42,"
",-0.6932048797607422,0.499971151231885,-49.72495547045025
43,from,-0.005234702490270138,0.994778974689082,-49.73019017294052
44, typing,-0.01433879230171442,0.9857635185919841,-49.74452896524223
45, import,0.0,1.0,-49.74452896524223
46, List,-1.433925747871399,0.2383712973952092,-51.17845471311363
47,",",-0.0003599472693167627,0.9996401175039297,-51.17881466038295
48, Dict,-0.06208828091621399,0.9397999167310995,-51.24090294129916
49,",",-0.003301647724583745,0.9967037967207365,-51.244204589023745
50, Optional,-0.4747985005378723,0.6220103785951498,-51.71900308956162
51,"
",-0.149344339966774,0.8612724932908287,-51.86834742952839
52,from,-0.3868730366230011,0.6791773200989423,-52.25522046615139
53, data,-0.045391082763671875,0.9556236807941773,-52.300611548915064
54,classes,-3.576278118089249e-07,0.9999996423722521,-52.300611906542876
55, import,0.0,1.0,-52.300611906542876
56, data,-1.1920928244535389e-07,0.9999998807907247,-52.30061202575216
57,class,0.0,1.0,-52.30061202575216
58,",",-3.686882495880127,0.025049973837070628,-55.987494521632286
59, field,-0.02143210917711258,0.9787959264743704,-56.0089266308094
60,"
",-0.3532216548919678,0.7024214809631911,-56.362148285701366
61,from,-0.12693077325820923,0.8807946450301334,-56.489079058959575
62, enum,-0.008510157465934753,0.9915259514207416,-56.49758921642551
63, import,0.0,1.0,-56.49758921642551
64, Enum,-8.583032467868179e-06,0.9999914170043662,-56.49759779945798
65,"
",-0.3535519540309906,0.7021895100648008,-56.85114975348897
66,import,-0.3868735432624817,0.6791769760009848,-57.23802329675145
67, hashlib,-0.4686439037322998,0.6258504064745644,-57.70666720048375
68,"

",-1.4092824459075928,0.24431853203315357,-59.11594964639134
69,#,-0.04404068738222122,0.9569150223137011,-59.159990333773564
70, Setup,-1.6101720333099365,0.19985322970499314,-60.7701623670835
71, basic,-1.0956408977508545,0.33432526995832657,-61.865803264834355
72, logging,-0.0439552403986454,0.9569967913093035,-61.909758505233
73, configuration,-2.8791704177856445,0.05618135055648909,-64.78892892301864
74,"
",-0.007546133827418089,0.9924822667573472,-64.79647505684606
75,logging,-0.0006304183625616133,0.9993697803093433,-64.79710547520862
76,.basicConfig,0.0,1.0,-64.79710547520862
77,(level,-0.3151509165763855,0.7296787453410173,-65.11225639178501
78,=logging,0.0,1.0,-65.11225639178501
79,.INFO,-0.0007382289622910321,0.9992620434616681,-65.1129946207473
80,")
",-1.2427250146865845,0.2885967151607328,-66.35571963543389
81,logger,-2.825220326485578e-05,0.9999717481958249,-66.35574788763715
82, =,-4.768370445162873e-07,0.9999995231630692,-66.3557483644742
83, logging,-3.576278118089249e-07,0.9999996423722521,-66.355748722102
84,.getLogger,0.0,1.0,-66.355748722102
85,(__,-0.0022362482268363237,0.9977662503134306,-66.35798497032884
86,name,-1.9430925021879375e-05,0.9999805692637573,-66.35800440125387
87,"__)

",-0.002224353840574622,0.9977781182011912,-66.36022875509444
88,class,-0.23285113275051117,0.792271508026052,-66.59307988784495
89, Submission,-0.05310186371207237,0.9482834118939023,-66.64618175155702
90,Status,-0.048793524503707886,0.9523777520679715,-66.69497527606073
91,(Enum,-0.018166232854127884,0.9819977784961322,-66.71314150891486
92,"):
",-1.1920928244535389e-07,0.9999998807907247,-66.71314162812413
93,   ,-4.768370445162873e-07,0.9999995231630692,-66.71314210496118
94, D,-0.11026201397180557,0.8955994449840733,-66.82340411893298
95,RAFT,-1.1920922133867862e-06,0.9999988079084972,-66.8234053110252
96, =,-2.145764938177308e-06,0.999997854237364,-66.82340745679014
97," """,-0.0011722128838300705,0.9988284738893182,-66.82457966967397
98,draft,-0.10041232407093048,0.9044644086938746,-66.9249919937449
99,"""
",-8.106198947643861e-06,0.9999918938339075,-66.92500009994384
100,   ,0.0,1.0,-66.92500009994384
101, VALID,-0.0008927173912525177,0.9991076809623699,-66.9258928173351
102,ATING,-0.05789777263998985,0.9437464192106421,-66.98379058997509
103, =,0.0,1.0,-66.98379058997509
104," """,0.0,1.0,-66.98379058997509
105,valid,-2.3841855067985307e-07,0.9999997615814777,-66.98379082839364
106,ating,0.0,1.0,-66.98379082839364
107,"""
",-0.0007098776986822486,0.9992903742048809,-66.98450070609232
108,   ,0.0,1.0,-66.98450070609232
109, VALID,-0.003716705832630396,0.9962901925694027,-66.98821741192495
110,ATED,-0.02507375366985798,0.9752379819956563,-67.01329116559481
111, =,-5.960462772236497e-07,0.9999994039539004,-67.01329176164109
112," """,0.0,1.0,-67.01329176164109
113,validated,-1.680836794548668e-05,0.9999831917733143,-67.01330857000903
114,"""
",-0.0003800861886702478,0.9996199860349345,-67.0136886561977
