index,token,logprob,probability,cumulative_logprob
1,```,-0.13694211840629578,0.8720206986191605,-0.13694211840629578
2,python,-7.896309739408025e-07,0.9999992103693378,-0.13694290803726972
3,"
",-4.008129963040119e-06,0.9999959918780695,-0.13694691616723276
4,def,-1.108652114868164,0.33000346820386234,-1.2455990310353968
5, process,-0.00017565040616318583,0.9998243650194663,-1.24577468144156
6,_de,-0.00022022522171027958,0.9997797990260838,-1.2459949066632703
7,let,-0.0003048378275707364,0.999695208630759,-1.246299744490841
8,ions,0.0,1.0,-1.246299744490841
9,(date,-0.2908974289894104,0.7475923553889874,-1.5371971734802514
10,"):
",-0.009774270467460155,0.9902733424606408,-1.5469714439477116
11,   ,-6.630610641877865e-06,0.9999933694113405,-1.5469780745583535
12, #,-0.060788508504629135,0.941022236932231,-1.6077665830629826
13, Processing,-4.589884281158447,0.010154033318359503,-6.19765086422143
14, delet,-0.07934566587209702,0.9237205705767976,-6.276996530093527
15,ions,-1.9361264946837764e-07,0.9999998063873693,-6.276996723706176
16, for,-0.38482949137687683,0.6805666687976679,-6.661826215083053
17, a,-1.6741262674331665,0.18747190825556953,-8.33595248251622
18, specific,-0.3425053060054779,0.7099893521681648,-8.678457788521698
19, date,-1.5928495486150496e-05,0.9999840716313717,-8.678473717017184
20,"
",-0.013777813874185085,0.9863166657978784,-8.692251530891369
21,   ,-4.320199877838604e-07,0.9999995679801056,-8.692251962911357
22, pass,-0.05535228177905083,0.9461517772053855,-8.747604244690407
23,"

",-0.03523026034235954,0.9653831012199854,-8.782834505032767
24,def,-0.026317600160837173,0.9740256897629015,-8.809152105193604
25, redesign,-0.0009893421083688736,0.9990111471291804,-8.810141447301973
26,_resources,-0.003123883157968521,0.9968809910881776,-8.813265330459942
27,_page,-0.0002795703476294875,0.9997204687285186,-8.813544900807571
28,"():
",-0.26535722613334656,0.7669319329068083,-9.078902126940918
29,   ,-1.7432603272027336e-06,0.9999982567411922,-9.078903870201245
30, #,-0.008618593215942383,0.9914184403896723,-9.087522463417187
31, Red,-0.3511200249195099,0.7038992633328136,-9.438642488336697
32,esign,-0.00011343709047650918,0.9998865693432669,-9.438755925427174
33,ing,-0.7882204651832581,0.454653146928587,-10.226976390610432
34, Resources,-1.3422602415084839,0.2612545024721458,-11.569236632118916
35, page,-0.001348211313597858,0.9986526971149781,-11.570584843432513
36, with,-2.574265241622925,0.07620979801947085,-14.144850085055438
37, new,-0.013302695006132126,0.9867853947978524,-14.15815278006157
38, styles,-0.6346977949142456,0.530095661718649,-14.792850574975816
39,"
",-0.0007443527574650943,0.9992559242043253,-14.793594927733281
40,   ,-1.9361264946837764e-07,0.9999998063873693,-14.79359512134593
41, pass,-5.5577775128767826e-06,0.9999944422379315,-14.793600679123443
42,"

",-0.0008788274135440588,0.9991215586421669,-14.794479506536987
43,def,-7.505351095460355e-05,0.9999249493054897,-14.794554560047942
44, report,-0.00014597235713154078,0.9998540382963146,-14.794700532405074
45,_user,-0.14074034988880157,0.8687148443225433,-14.935440882293875
46,_testing,-5.621933451038785e-05,0.9999437822457667,-14.935497101628386
47,_to,-0.6402654051780701,0.5271524964729226,-15.575762506806456
48,_ag,-4.60414821645827e-06,0.9999953958623826,-15.575767110954672
49,encies,-8.542423165636137e-05,0.9999145794168894,-15.575852535186328
50,"():
",-0.0663018673658371,0.9358483195811956,-15.642154402552165
51,   ,-1.1472419600977446e-06,0.9999988527586979,-15.642155549794126
52, #,-0.00018006093159783632,0.9998199552783987,-15.642335610725723
53, Reporting,-0.017686257138848305,0.9824692267150661,-15.660021867864572
54, user,-0.06927571445703506,0.933069383891137,-15.729297582321607
55, testing,-0.0026590123306959867,0.9973445197113168,-15.731956594652303
56, results,-0.5987668037414551,0.5494888460308601,-16.330723398393758
57, to,-0.023515429347753525,0.9767589037997791,-16.35423882774151
58, agencies,-0.3032219409942627,0.738435189142212,-16.657460768735774
59,"
",-0.0007911669090390205,0.9992091459809784,-16.658251935644813
60,   ,-1.9361264946837764e-07,0.9999998063873693,-16.658252129257463
61, pass,-4.320199877838604e-07,0.9999995679801056,-16.65825256127745
62,"

",-0.0005444537382572889,0.9994556944497842,-16.658797015015708
63,def,-1.0802738870552275e-05,0.9999891973194788,-16.658807817754578
64, move,-0.10498596727848053,0.9003371566782133,-16.76379378503306
65,_to,-0.2519795894622803,0.7772606022138873,-17.01577337449534
66,_round,-0.012338347733020782,0.9877374575882676,-17.02811172222836
67,_,-0.11594356596469879,0.8905254778256786,-17.14405528819306
68,2,-1.981667537620524e-06,0.9999980183344259,-17.144057269860596
69,_d,-0.18754349648952484,0.8289930591082728,-17.33160076635012
70,abs,-2.6060808522743173e-05,0.9999739395310572,-17.331626827158644
71,_f,-0.10610155016183853,0.8993333159948227,-17.437728377320482
72,abs,-3.292907877039397e-06,0.9999967070975446,-17.43773167022836
73,"():
",-1.0039873123168945,0.3664155114565616,-18.441718982545254
74,   ,-7.896309739408025e-07,0.9999992103693378,-18.441719772176228
75, #,-0.0002314303710591048,0.9997685964068834,-18.441951202547287
76, Moving,-0.2546882629394531,0.7751581058094282,-18.69663946548674
77, to,-0.7660015821456909,0.46486809414313446,-19.46264104763243
78, round,-0.003019660711288452,0.9969848938785252,-19.46566070834372
79, ,-1.0206720617134124e-05,0.9999897933314713,-19.465670915064337
80,2,0.0,1.0,-19.465670915064337
81, of,-0.06071503087878227,0.9410913835524035,-19.52638594594312
82, D,-0.019204964861273766,0.9809782755594952,-19.545590910804393
83,ABS,-5.943783253314905e-05,0.9999405639338598,-19.545650348636926
84, or,-0.03836172819137573,0.9623647634568703,-19.5840120768283
85, F,-1.9361264946837764e-07,0.9999998063873693,-19.58401227044095
