index,token,logprob,probability,cumulative_logprob
1,```,-0.015122643671929836,0.984991129265991,-0.015122643671929836
2,python,-5.960462772236497e-07,0.9999994039539004,-0.01512323971820706
3,"
",-4.768370445162873e-07,0.9999995231630692,-0.015123716555251576
4,import,-0.21868444979190826,0.80357524648731,-0.23380816634715984
5, logging,-0.34285038709640503,0.7097443905362165,-0.5766585534435649
6,"
",-0.0003771070914808661,0.9996229640044612,-0.5770356605350457
7,from,-0.25193554162979126,0.7772948396127299,-0.828971202164837
8, datetime,-0.13291488587856293,0.8755396097221404,-0.9618860880433999
9, import,0.0,1.0,-0.9618860880433999
10, datetime,-2.50339189733495e-06,0.9999974966112362,-0.9618885914352973
11,",",-0.8267297148704529,0.43747762608450635,-1.7886183063057501
12, timedelta,-0.05559341609477997,0.9459236550491584,-1.84421172240053
13,"
",-0.0006170752458274364,0.9993831151059462,-1.8448287976463575
14,from,-0.008615231141448021,0.9914217736179273,-1.8534440287878056
15, typing,-0.029872257262468338,0.9705695088358918,-1.883316286050274
16, import,0.0,1.0,-1.883316286050274
17, Dict,-0.5789884924888611,0.5604649944945486,-2.462304778539135
18,",",-1.4424220353248529e-05,0.9999855758836753,-2.4623192027594882
19, List,-0.004762615077197552,0.9952487081907349,-2.467081817836686
20,",",-0.0016631354810670018,0.9983382467623549,-2.468744953317753
21, Optional,-0.02896926738321781,0.9714463190952962,-2.4977142207009706
22,"
",-1.0601623058319092,0.3463995830946696,-3.55787652653288
23,from,-0.3132641613483429,0.7310567701175105,-3.8711406878812227
24, data,-0.031932272017002106,0.9685721792978805,-3.903072959898225
25,classes,-4.768370445162873e-07,0.9999995231630692,-3.9030734367352693
26, import,0.0,1.0,-3.9030734367352693
27, data,-2.3841855067985307e-07,0.9999997615814777,-3.90307367515382
28,class,0.0,1.0,-3.90307367515382
29,"
",-0.13020694255828857,0.8779137344066843,-4.0332806177121086
30,from,-0.0788932740688324,0.9241385487292499,-4.112173891780941
31, enum,-0.009318312630057335,0.9907249683056544,-4.121492204410998
32, import,0.0,1.0,-4.121492204410998
33, Enum,-8.34461570775602e-06,0.9999916554191085,-4.121500549026706
34,"

",-1.3173161745071411,0.26785320943757684,-5.438816723533847
35,#,-0.021906891837716103,0.9783313214421453,-5.460723615371563
36, Configure,-1.0578193664550781,0.34721212781783745,-6.518542981826641
